file,dial,category
Ses05F_impro08_M000," Oh, thank God.  Do you know how long I've been on the phone for half an hour trying to talk to a freaking human being.",4
Ses05F_impro08_M001," All I want to do is put my, pay for my freaking credit card, and there's something wrong in my bill, Like I swear, it says I didn't paid last month, but I know I paid last month.",4
Ses05F_impro08_M002," I put- I've been typing my number in millions of times, it won't listen to me, it's not working, and I can't get a single human being, and finally-",4
Ses05F_impro08_M003," you are a real human being.  Thank you very, very much.",4
Ses05F_impro08_M010," Well, when I look online, it says, it says that I was charged a late fee so I'm assuming that I paid on your web site-",4
Ses05F_impro08_M011," like I paid right through your own company before my due date but it's still and it even shows my payment there, and then it charged me the late fee afterwards.",4
Ses05F_impro08_M023," Yeah, but if I call back, I'll have to go through this whole rigmarole again. and try to get a hole or someone.",4
Ses05M_script02_1_F015, Augie.,4
Ses05M_script02_1_M016, Oh,4
Ses05M_script02_1_M022," Yeah, they do.",4
Ses05M_script02_1_M024, For real?,4
Ses05M_script02_1_M025," I don't get it.  I mean, the first time we came you said it was the best night of your life. And last year I remember distinctly you were so excited about coming that you stubbed your toe toe pushing me out the door and you didn't even notice until you got in the car.",4
Ses05M_script02_1_M027, We just weren't in a good spot.  This is a much better spot.  I've got a great sense for these things.,4
Ses05M_script03_1_M005, Hello?  Hello?  What?  Wrong number.,4
Ses05M_script01_1_F029," No.  I don't want a -- look, your father thinks he's coming back, Chris.  You marry that girl and you're pronouncing him dead.  Now, what's going to happen to your father; do you know?  Because, I don't.",4
Ses05M_script01_1_M009, You know that Larry's not coming back and I know it.  So why do we go on letting him think that we believe with him?,4
Ses05M_script01_1_M015," All right.  All right, mom.  Just listen.  You know why I invited Annie her, don't you?",4
Ses05M_script01_1_M018, It's not just my business.,4
Ses05M_script01_1_M024," I don't know why it is but everytime I reach out for something I- that I want, I have to pull back because I might hurt somebody else.  My whole bloody life; time after time after time.",4
Ses05M_script01_1_M030," I know her best, all right?  I don't know.  I grew up next to her.  When I think of somebody for my wife these days, I think of Annie.  What do you want, a diagram?",4
Ses05M_script01_1_M038," I know that, mom.  Just, you help me stay here.",4
Ses05M_impro04_F033, What else?  I can't -- uh.  I'm drawing a blank here.,4
Ses05M_impro04_M000," Uh, God.  I don't know what to do anymore.  Like I said --",4
Ses05M_impro04_M001," I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job.",4
Ses05M_impro04_M002," Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday.",4
Ses05M_impro04_M003, And try to do something. I mean-,4
Ses05M_impro04_M004," Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything.",4
Ses05M_impro04_M005," But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do.",4
Ses05M_impro04_M006," But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school.",4
Ses05M_impro04_M007, What do you do?,4
Ses05M_impro04_M011," Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything.",4
Ses05M_impro04_M012," I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever.",4
Ses05M_impro04_M013, But they always go with somebody else.,4
Ses05M_impro04_M014," Yeah, absolutely.  Hello?  You know me.  I go to bars all the time.  Like, they all know me, you know.  But no one wants to hire me.",4
Ses05M_impro04_M015," but Maybe they don't want to hire me because they know me. I don't know, what's wrong with me, Is there something wrong with me?",4
Ses05M_impro04_M016," I mean, You can tell me what.  Why is no one hiring me?  Is it me?  Be honest.  You can tell me. you know I can take it.  I can take it, you just tell me. Why?",4
Ses05M_impro04_M017," Yeah, but I'm -- okay, well how about personality wise?  I mean, people who know me won't hire me.  Why?",4
Ses05M_impro04_M018," I don't think I have an attitude problem when I'm on the job, no- I have an attitude problem right now because I don't have a job.",4
Ses05M_impro04_M023," I want to make some money.  I need to make some money.  I've got to pay some bills, I owe people money.  I owe lots of people money.  I need to make some money.",4
Ses05M_impro04_M024," Do you have any idea how I can make money?  I mean, what can I do to make some quick money, something?  Anything, that's relatively within the you know law.",4
Ses05M_impro04_M028, See what I mean?  You can't even think of anything.,4
Ses05M_impro04_M030, I've tried.,4
Ses05M_impro04_M031, Yes!  Nobody wants a juggler.  I am not going to -- I'm not going to dress up like a clown. I'm not going to dress up like a freaking clown. No.,4
Ses05M_impro04_M035, You and me both.,4
Ses05M_impro04_M038, I like to think so.,4
Ses05M_impro04_M039, see.,4
Ses05M_impro01_F005," Sir, don't get an attitude with me.",4
Ses05M_impro01_F007, I don't know.  I don't know who told you.  It wasn't me.,4
Ses05M_impro01_F008," You- You can ask her if you want, but she's busy and she probably won't answer you.",4
Ses05M_impro01_F010," Sir, you- I mean",4
Ses05M_impro01_F011, You can waist as much as you want,4
Ses05M_impro01_F013," I can't take this one, sir. this is the wrong form.",4
Ses05M_impro01_F014," Sir, please don't waste my time.",4
Ses05M_impro01_F015, There is nothing I can do about it.  You need to take this other form and fill it out and go stand in the other line.,4
Ses05M_impro01_F016," They're different forms, we process them all different-",4
Ses05M_impro01_F017, I -- there's no way I'd make an exception.,4
Ses05M_impro01_F019, They're processed differently.,4
Ses05M_impro01_F022, But you filled out the wrong form and you're in the wrong line and you're wasting both of our times.,4
Ses05M_impro01_M003, What's wrong about this form?  It says new I.D. on it.,4
Ses05M_impro01_M004, What's the difference?  What's the difference between that form and this form?,4
Ses05M_impro01_M006, yeah.,4
Ses05M_impro01_M007, right.,4
Ses05M_impro01_M008," Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?",4
Ses05M_impro01_M009," Well, it was this girl standing right next to you.  Can we ask her why she didn't let me fill out the right form?",4
Ses05M_impro01_M012, Might as well get started now? but Just take this one.,4
Ses05M_impro01_M013, Why can't we just -- you know what?  How about if we just pretend that I'm getting a -- renewing my California I.D. and we just don't tell anybody -- That I'm getting a new one from a different state?,4
Ses05M_impro01_M014," Come on!  You know -- you can't just take -- make a little exception to the rule?  I know that you guys make exceptions.  I see -- you know, if I was-if I was your friend and you knew me, or something like that, you'd probably make a little exception for me wouldn't you?",4
Ses05F_script01_1_M010," No um, I don't want to argue with him, but it's time we realized that nobody else believes that Larry is alive.",4
Ses05F_script01_1_M015," All right, All right mom.  Listen!",4
Ses05F_script01_1_M017, You know.,4
Ses05F_script01_1_M019, You know that's not just my business.,4
Ses05F_script01_1_M020, So it's all right.  I can go ahead with it then?,4
Ses05F_script01_1_M021, Then it's not only my business.  Sometimes you infuriate me.  You know that?,4
Ses05F_script01_1_M024," I don't know why it is.  But every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time, after time.",4
Ses05F_script01_1_M029, Because it is.,4
Ses05F_script01_1_M030," I can't help it.  I know her best.  I was brought up next door to here, the easiest, when I think of somebody for my wife, I think of Annie.  Do you want a diagram?",4
Ses05F_script01_1_M032," I've given it three years of thought.  And hope by now that he wouldn't.  Can you forget about Larry an-- and we can have a regular wedding and have everybody be happy.  But that can't happen here, I'm set to get out.",4
Ses05F_script02_1_F010, So let's go.,4
Ses05F_impro01_F001," Okay, I'm sorry, but I just stood in this line for an hour.  can I Is there any way I can-",4
Ses05F_impro01_F002," No, they told me-I'm sorry, but they told me to be in this line.",4
Ses05F_impro01_F004, Can you just-can I just get the right-,4
Ses05F_impro01_F006, I know.  I've been in line with these people.  I understand.  I understand what it's like.  Could you please like call over and-,4
Ses05F_impro01_F009, And how long is that going to take?,4
Ses05F_impro01_F010, I don't-,4
Ses05F_impro01_F011," I don't have time for this today, and-",4
Ses05F_impro01_F013," Please, I don't think that's necessary.  I'm just asking, maybe you could call over and say that somebody miss informed her because I didn't pick to stand in this line.  I asked them where to stand, and they told me here.",4
Ses05F_impro01_M004," Simply step to line two A, ma'am, I'm sorry.",4
Ses05F_impro01_M005, There is a large line of people behind you waiting to be--,4
Ses05F_impro01_M006," I don't want to be rude here, ma'am, but line two B is where you need to be.  This is the line for registration.",4
Ses05F_impro01_M007, I don't have those-,4
Ses05F_impro01_M008," I don't have those forms, ma'am.  I can't help you.  That's why you need to go to line two A.",4
Ses05F_impro01_M009," Ma'am, obviously I have no idea how long it's taking.  There seems to be a bit of a line there.  It looks like thirty forty people.  It could take four to five hours.  I'm sorry.",4
Ses05F_impro01_M010," There's nothing I can do for you, ma'am.",4
Ses05F_impro01_M011," But, obviously I don't have time for you to stand here and waste my time in this line.  There are other people who need service behind you who are waiting for the right things.",4
Ses05F_impro01_M014," what, no, I'm sure they did not tell you here.",4
Ses05F_impro01_M017," I'm not saying that you're stupid, ma'am.  I think you just said that you were stupid.",4
Ses05F_impro01_M018," It doesn't work that way here, ma'am.",4
Ses05F_impro01_M019, There is a strict system here.  You need to wait in the right line for the right thing.  This is the line for registration.,4
Ses05F_impro01_M020, I told you it was line two A.,4
Ses05F_impro01_M021, I don't know who told you that but they were wrong.  I'm sorry.,4
Ses05F_impro01_M023," I'm being very straight with you, ma'am.  There is nothing I can do for you.  You need to stand in line two A.",4
Ses05M_script01_3_M037," It seemed to make suckers out of so many guys.  And I-I felt wrong to be alive; to to open that bank book, to to drive that car, the new car, and look at that new refrigerator. I mean,",4
Ses05M_script02_2_F004," I'm sorry.  It's just, it's it's just fish to me.",4
Ses05M_script02_2_F011, You don't understand anything I am saying.,4
